store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,active_sales_days,sales_frequency,coefficient_of_variation,abc_class,safety_stock,reorder_point,replenishment_risk
45,1464092,BEVERAGES,9607.0,16.51,10.19,582,0.9831,0.6172016959418534,A,44.49,160.04,Medium Risk
47,115850,GROCERY I,9847.0,16.95,9.46,581,0.9814,0.5581120943952803,A,41.28,159.91,Medium Risk
44,257848,BEVERAGES,8004.0,14.32,13.67,559,0.9443,0.954608938547486,A,59.67,159.9,Medium Risk
45,2031378,PRODUCE,9551.0,16.44,10.24,581,0.9814,0.6228710462287105,A,44.72,159.79,Medium Risk
44,564274,GROCERY I,9674.0,16.42,10.25,589,0.9949,0.6242387332521315,A,44.73,159.7,Medium Risk
49,1958171,BEVERAGES,9095.0,16.21,10.59,561,0.9476,0.6533004318322023,A,46.21,159.7,Medium Risk
45,1137146,GROCERY I,8646.0,16.1,10.76,537,0.9071,0.6683229813664595,A,46.97,159.67,Medium Risk
44,1402643,DAIRY,9430.0,16.12,10.71,585,0.9882,0.6643920595533499,A,46.74,159.58,Medium Risk
25,1463823,BEVERAGES,5431.0,15.47,11.73,351,0.5929,0.7582417582417582,A,51.19,159.5,Medium Risk
45,1695882,PRODUCE,8411.871,17.6,8.3,478,0.8074,0.4715909090909091,A,36.22,159.41,Medium Risk
47,315178,BEVERAGES,9206.0,16.21,10.52,568,0.9595,0.6489821098087599,A,45.93,159.39,Medium Risk
44,839545,DAIRY,9775.0,17.18,8.96,569,0.9611,0.5215366705471479,A,39.11,159.37,Medium Risk
49,1958210,BEVERAGES,10493.0,17.78,7.97,590,0.9966,0.44825646794150725,A,34.81,159.3,Medium Risk
47,2011259,GROCERY I,9500.0,17.06,9.13,557,0.9409,0.5351699882766706,A,39.86,159.25,Medium Risk
47,1336459,BEVERAGES,5485.0,14.82,12.71,370,0.625,0.8576248313090419,A,55.47,159.24,Medium Risk
44,940664,BEVERAGES,6781.0,16.07,10.69,422,0.7128,0.6652146857498444,A,46.69,159.17,Medium Risk
44,2010916,GROCERY I,9251.0,15.84,11.04,584,0.9865,0.6969696969696969,A,48.2,159.09,Medium Risk
49,1354713,GROCERY I,7815.0,14.23,13.61,549,0.9274,0.9564300773014757,A,59.42,159.07,Medium Risk
49,404336,GROCERY I,9873.0,16.82,9.46,587,0.9916,0.5624256837098692,A,41.29,159.02,Medium Risk
45,2031273,PRODUCE,9728.0,16.95,9.25,574,0.9696,0.5457227138643068,A,40.39,159.02,Medium Risk
44,1960591,PRODUCE,9457.0,17.38,8.53,544,0.9189,0.4907940161104718,A,37.24,158.93,Medium Risk
44,823245,BREAD/BAKERY,10667.0,18.08,7.41,590,0.9966,0.40984513274336287,A,32.35,158.91,Medium Risk
49,1047790,BEVERAGES,8861.0,16.08,10.61,551,0.9307,0.6598258706467662,A,46.34,158.91,Medium Risk
47,1239785,DAIRY,8850.0,15.18,12.05,583,0.9848,0.7938076416337286,A,52.6,158.87,Medium Risk
47,1146786,GROCERY I,8239.0,14.51,13.11,568,0.9595,0.9035148173673329,A,57.25,158.79,Medium Risk
45,1473483,PRODUCE,10460.249,17.94,7.59,583,0.9848,0.423076923076923,A,33.15,158.74,Medium Risk
47,651523,GROCERY I,9017.0,15.31,11.81,589,0.9949,0.7713912475506205,A,51.54,158.7,Medium Risk
44,1489853,PRODUCE,7626.0,16.19,10.38,471,0.7956,0.6411365040148239,A,45.33,158.67,Medium Risk
49,1397062,BEVERAGES,7970.0,15.07,12.17,529,0.8936,0.807564698075647,A,53.14,158.6,Medium Risk
49,1473480,PRODUCE,10708.86,18.15,7.18,590,0.9966,0.3955922865013774,A,31.36,158.42,Medium Risk
49,1047786,BEVERAGES,9554.0,17.03,8.97,561,0.9476,0.5267175572519084,A,39.16,158.37,Medium Risk
44,358100,GROCERY I,10772.0,18.26,7.0,590,0.9966,0.38335158817086523,A,30.56,158.36,Medium Risk
47,1328340,GROCERY I,10339.0,17.89,7.58,578,0.9764,0.4237003912800447,A,33.11,158.32,Medium Risk
44,1695989,PRODUCE,8816.0,16.39,9.99,538,0.9088,0.6095179987797438,A,43.61,158.32,Medium Risk
25,1473478,PRODUCE,7187.761,14.35,13.23,501,0.8463,0.9219512195121952,A,57.75,158.17,Medium Risk
47,1239808,DAIRY,8363.0,14.32,13.27,584,0.9865,0.9266759776536312,A,57.92,158.16,Medium Risk
49,1159414,GROCERY I,9677.0,16.51,9.75,586,0.9899,0.5905511811023622,A,42.56,158.15,Medium Risk
45,1695989,PRODUCE,9081.0,16.63,9.53,546,0.9223,0.5730607336139507,A,41.59,158.02,Medium Risk
45,268676,GROCERY I,9247.0,16.25,10.12,569,0.9611,0.6227692307692307,A,44.17,157.93,Medium Risk
44,892076,GROCERY I,9277.0,15.72,10.91,590,0.9966,0.6940203562340966,A,47.65,157.71,Medium Risk
45,1707160,PRODUCE,9786.703,17.14,8.64,571,0.9645,0.5040840140023337,A,37.7,157.67,Medium Risk
45,1916577,BREAD/BAKERY,10250.0,17.37,8.25,590,0.9966,0.4749568221070811,A,36.03,157.64,Medium Risk
44,559873,GROCERY I,7343.0,14.04,13.56,523,0.8834,0.9658119658119659,A,59.18,157.46,Medium Risk
45,1047752,BEVERAGES,8931.0,15.67,10.93,570,0.9628,0.6975111678366305,A,47.72,157.4,Medium Risk
44,1179580,BREAD/BAKERY,8195.0,13.91,13.73,589,0.9949,0.98705966930266,A,59.95,157.35,Medium Risk
44,885553,GROCERY I,9801.0,16.61,9.39,590,0.9966,0.5653220951234197,A,40.98,157.27,Medium Risk
45,1464043,BEVERAGES,8689.0,15.88,10.51,547,0.924,0.6618387909319898,A,45.89,157.08,Medium Risk
45,559873,GROCERY I,9778.0,16.74,9.12,584,0.9865,0.5448028673835126,A,39.81,157.01,Medium Risk
45,1975514,GROCERY I,8530.0,14.63,12.51,583,0.9848,0.8550922761449077,A,54.59,157.01,Medium Risk
49,1492315,PRODUCE,9709.0,16.48,9.52,589,0.9949,0.5776699029126213,A,41.55,156.93,Medium Risk
47,2026650,GROCERY I,8982.0,15.28,11.45,588,0.9932,0.7493455497382199,A,49.99,156.92,Medium Risk
44,268623,CLEANING,8577.0,14.76,12.26,581,0.9814,0.8306233062330624,A,53.52,156.86,Medium Risk
49,1686652,PRODUCE,9838.0,16.87,8.86,583,0.9848,0.5251926496739774,A,38.7,156.82,Medium Risk
44,315322,GROCERY I,9028.0,15.3,11.38,590,0.9966,0.7437908496732026,A,49.69,156.8,Medium Risk
44,114778,GROCERY I,6751.0,16.0,10.26,422,0.7128,0.64125,A,44.79,156.77,Medium Risk
44,1473488,PRODUCE,8734.43,15.77,10.59,554,0.9358,0.6715282181357007,A,46.24,156.6,Medium Risk
47,581742,GROCERY I,8910.0,16.59,9.26,537,0.9071,0.5581675708257987,A,40.44,156.58,Medium Risk
44,265237,GROCERY I,10160.0,17.22,8.24,590,0.9966,0.4785133565621371,A,35.96,156.5,Medium Risk
44,2026801,GROCERY I,9984.0,17.39,7.94,574,0.9696,0.4565842438182864,A,34.67,156.43,Medium Risk
44,1971436,DAIRY,7549.0,15.16,11.52,498,0.8412,0.7598944591029023,A,50.28,156.39,Medium Risk
49,1037845,GROCERY I,10581.0,17.93,7.06,590,0.9966,0.39375348577802566,A,30.8,156.34,Medium Risk
44,1695940,PRODUCE,8102.242,15.23,11.35,532,0.8986,0.7452396585686145,A,49.56,156.17,Medium Risk
49,1057034,GROCERY I,10251.0,17.4,7.83,589,0.9949,0.45000000000000007,A,34.19,156.02,Medium Risk
44,1089844,BREAD/BAKERY,9435.0,16.05,9.99,588,0.9932,0.6224299065420561,A,43.61,155.93,Medium Risk
45,859966,DAIRY,8148.0,16.66,8.99,489,0.826,0.5396158463385354,A,39.27,155.9,Medium Risk
44,789905,DAIRY,9379.0,17.05,8.34,550,0.9291,0.48914956011730204,A,36.39,155.76,Medium Risk
44,1958193,BEVERAGES,6299.0,14.03,13.18,449,0.7584,0.9394155381325731,A,57.54,155.74,Medium Risk
49,1412575,POULTRY,9561.122,16.26,9.59,588,0.9932,0.589790897908979,A,41.88,155.7,Medium Risk
49,1689929,PRODUCE,9373.0,17.1,8.24,548,0.9257,0.48187134502923973,A,35.97,155.7,Medium Risk
44,1239800,DAIRY,8436.0,17.22,8.05,490,0.8277,0.467479674796748,A,35.15,155.66,Medium Risk
44,723184,DAIRY,10021.0,16.98,8.4,590,0.9966,0.49469964664310956,A,36.68,155.57,Medium Risk
44,1047752,BEVERAGES,9131.0,16.1,9.81,567,0.9578,0.6093167701863353,A,42.81,155.54,Medium Risk
45,1961065,PRODUCE,5276.0,13.81,13.47,382,0.6453,0.9753801593048516,A,58.82,155.5,Medium Risk
25,1625605,PRODUCE,7131.574,15.81,10.26,451,0.7618,0.6489563567362429,A,44.8,155.49,Medium Risk
49,258396,GROCERY I,9816.0,16.87,8.57,582,0.9831,0.5080023710729105,A,37.41,155.47,Medium Risk
47,1968452,DAIRY,9007.0,15.83,10.21,569,0.9611,0.6449778900821226,A,44.56,155.37,Medium Risk
45,1239912,DAIRY,10013.0,17.03,8.27,588,0.9932,0.4856136230182031,A,36.11,155.31,Medium Risk
25,1463865,BEVERAGES,8006.0,15.7,10.38,510,0.8615,0.6611464968152867,A,45.29,155.18,Medium Risk
45,1239881,POULTRY,6441.851,15.12,11.3,426,0.7196,0.7473544973544974,A,49.33,155.18,Medium Risk
45,583927,MEATS,8509.549,16.18,9.59,526,0.8885,0.592707045735476,A,41.87,155.11,Medium Risk
44,1109390,GROCERY I,9110.0,15.6,10.51,584,0.9865,0.6737179487179488,A,45.87,155.07,Medium Risk
47,213652,GROCERY I,10434.0,17.68,7.14,590,0.9966,0.40384615384615385,A,31.17,154.97,Medium Risk
45,522383,GROCERY I,9265.0,15.97,9.88,580,0.9797,0.6186599874765185,A,43.15,154.97,Medium Risk
45,692104,CLEANING,10010.0,16.97,8.29,590,0.9966,0.48850913376546845,A,36.2,154.96,Medium Risk
47,802831,GROCERY I,8500.0,16.22,9.46,524,0.8851,0.5832305795314427,A,41.32,154.87,Medium Risk
44,1463773,BEVERAGES,8462.0,14.42,12.33,587,0.9916,0.8550624133148406,A,53.84,154.75,Medium Risk
47,360314,BREAD/BAKERY,9944.0,16.91,8.33,588,0.9932,0.4926079243051449,A,36.35,154.73,Medium Risk
45,999547,CLEANING,7674.0,15.5,10.57,495,0.8361,0.6819354838709678,A,46.15,154.68,Medium Risk
44,1246785,GROCERY I,8083.0,13.89,13.1,582,0.9831,0.943124550035997,A,57.19,154.41,Medium Risk
44,471980,GROCERY I,8187.0,14.24,12.54,575,0.9713,0.8806179775280898,A,54.73,154.4,Medium Risk
45,1047733,BEVERAGES,8340.0,15.14,11.08,551,0.9307,0.7318361955085865,A,48.35,154.31,Medium Risk
44,563966,BEVERAGES,9343.0,15.92,9.82,587,0.9916,0.6168341708542714,A,42.88,154.3,Medium Risk
49,2027203,GROCERY I,6423.0,14.05,12.8,457,0.772,0.9110320284697508,A,55.88,154.26,Medium Risk
44,1161556,BEVERAGES,7935.0,14.25,12.48,557,0.9409,0.8757894736842106,A,54.47,154.2,Medium Risk
44,1166478,GROCERY I,9703.0,16.45,8.91,590,0.9966,0.5416413373860183,A,38.88,154.01,Medium Risk
45,165594,GROCERY I,9624.0,16.74,8.44,575,0.9713,0.5041816009557946,A,36.83,154.0,Medium Risk
45,214381,CLEANING,9474.0,16.08,9.48,589,0.9949,0.5895522388059702,A,41.39,153.99,Medium Risk
44,819209,MEATS,9542.313,16.6,8.59,575,0.9713,0.5174698795180722,A,37.51,153.68,Medium Risk
45,847863,GROCERY I,9630.0,16.35,8.92,589,0.9949,0.545565749235474,A,38.95,153.4,Medium Risk
47,1085246,MEATS,8284.668,14.31,12.17,579,0.978,0.8504542278127184,A,53.14,153.3,Medium Risk
44,1463632,BEVERAGES,5124.0,14.31,12.13,358,0.6047,0.8476589797344515,A,52.97,153.16,Medium Risk
25,314384,GROCERY I,8067.0,15.34,10.48,526,0.8885,0.683181225554107,A,45.75,153.1,Medium Risk
47,759893,CLEANING,9639.0,16.34,8.87,590,0.9966,0.5428396572827417,A,38.72,153.08,Medium Risk
47,1463773,BEVERAGES,8759.0,14.87,11.21,589,0.9949,0.753866845998655,A,48.95,153.05,Medium Risk
45,581742,GROCERY I,8956.0,15.82,9.68,566,0.9561,0.6118836915297092,A,42.26,153.03,Medium Risk
47,111397,GROCERY I,8663.0,14.86,11.22,583,0.9848,0.7550471063257067,A,48.99,153.0,Medium Risk
44,1124165,BEVERAGES,7174.0,16.57,8.47,433,0.7314,0.5111647555823778,A,36.97,152.94,Medium Risk
45,1239808,DAIRY,8418.0,14.37,11.98,586,0.9899,0.8336812804453724,A,52.32,152.88,Medium Risk
47,1660261,PRODUCE,7531.0,15.06,10.84,500,0.8446,0.7197875166002655,A,47.32,152.75,Medium Risk
49,1693645,PRODUCE,6975.0,15.23,10.57,458,0.7736,0.6940249507550886,A,46.13,152.73,Medium Risk
45,940592,CLEANING,9710.0,16.77,8.08,579,0.978,0.48181276088252833,A,35.29,152.68,Medium Risk
45,165718,BREAD/BAKERY,7988.0,13.73,12.97,582,0.9831,0.9446467589220685,A,56.61,152.68,Medium Risk
49,1464070,BEVERAGES,9162.0,15.82,9.6,579,0.978,0.6068268015170669,A,41.9,152.67,Medium Risk
44,749421,GROCERY I,7874.0,13.58,13.19,580,0.9797,0.9712812960235641,A,57.59,152.62,Medium Risk
49,1695888,PRODUCE,6279.375,14.08,12.38,446,0.7534,0.8792613636363636,A,54.03,152.59,Medium Risk
44,1038946,BREAD/BAKERY,9832.0,16.69,8.18,589,0.9949,0.4901138406231276,A,35.71,152.56,Medium Risk
49,1958216,BEVERAGES,9148.0,15.8,9.61,579,0.978,0.6082278481012657,A,41.96,152.56,Medium Risk
49,1974834,BEVERAGES,6856.0,14.62,11.5,469,0.7922,0.7865937072503421,A,50.2,152.53,Medium Risk
44,691945,CLEANING,8815.0,15.3,10.4,576,0.973,0.6797385620915033,A,45.38,152.51,Medium Risk
49,1422849,GROCERY I,5893.0,13.67,13.01,431,0.728,0.9517190929041697,A,56.79,152.5,Medium Risk
47,1463864,BEVERAGES,6600.0,13.75,12.87,480,0.8108,0.9359999999999999,A,56.18,152.43,Medium Risk
44,558730,DAIRY,9300.0,16.12,9.05,577,0.9747,0.5614143920595533,A,39.5,152.32,Medium Risk
49,279157,DAIRY,9565.0,16.35,8.67,585,0.9882,0.5302752293577981,A,37.83,152.29,Medium Risk
49,1463799,BEVERAGES,8362.0,16.4,8.58,510,0.8615,0.5231707317073171,A,37.48,152.25,Medium Risk
44,1979268,BEVERAGES,5798.0,14.64,11.38,396,0.6689,0.7773224043715847,A,49.7,152.19,Medium Risk
45,1968390,DAIRY,9592.0,16.48,8.42,582,0.9831,0.5109223300970873,A,36.76,152.13,Medium Risk
44,1179581,BREAD/BAKERY,9100.0,15.56,9.9,585,0.9882,0.6362467866323908,A,43.23,152.12,Medium Risk
45,2026631,GROCERY I,8140.0,15.5,9.96,525,0.8868,0.6425806451612904,A,43.48,152.01,Medium Risk
49,211205,GROCERY I,8589.0,14.63,11.35,587,0.9916,0.7758031442241968,A,49.57,151.99,Medium Risk
44,692104,CLEANING,9536.0,16.22,8.81,588,0.9932,0.5431565967940815,A,38.46,151.98,Medium Risk
47,1502383,PRODUCE,6764.0,13.69,12.86,494,0.8345,0.9393718042366691,A,56.12,151.97,Medium Risk
47,1695825,PRODUCE,10270.496,17.44,6.84,589,0.9949,0.3922018348623853,A,29.87,151.93,Medium Risk
49,1463995,BEVERAGES,5828.0,15.54,9.87,375,0.6334,0.6351351351351351,A,43.07,151.86,Medium Risk
49,1342006,GROCERY I,9912.0,17.15,7.28,578,0.9764,0.4244897959183674,A,31.79,151.83,Medium Risk
45,1446726,DAIRY,9074.0,15.64,9.69,580,0.9797,0.6195652173913043,A,42.31,151.83,Medium Risk
44,827911,GROCERY I,8868.0,15.11,10.53,587,0.9916,0.6968894771674388,A,45.99,151.74,Medium Risk
44,634009,MEATS,8865.625,15.05,10.62,589,0.9949,0.7056478405315614,A,46.38,151.74,Medium Risk
49,1609836,PRODUCE,9095.0,15.93,9.2,571,0.9645,0.5775266792215944,A,40.17,151.67,Medium Risk
47,1579070,PRODUCE,5572.0,15.18,10.39,367,0.6199,0.6844532279314889,A,45.36,151.64,Medium Risk
45,1455482,BEVERAGES,7402.0,15.78,9.43,469,0.7922,0.5975918884664132,A,41.16,151.63,Medium Risk
47,634015,MEATS,8467.911,15.71,9.54,539,0.9105,0.6072565245066835,A,41.65,151.62,Medium Risk
44,1345352,DAIRY,9919.0,17.25,7.07,575,0.9713,0.4098550724637681,A,30.85,151.6,Medium Risk
45,105857,GROCERY I,9787.0,16.87,7.63,580,0.9797,0.4522821576763485,A,33.29,151.41,Medium Risk
47,1726956,PRODUCE,7256.0,16.02,8.99,453,0.7652,0.5611735330836455,A,39.24,151.36,Medium Risk
47,1501579,PRODUCE,8668.0,14.72,11.07,589,0.9949,0.7520380434782609,A,48.34,151.35,Medium Risk
25,159156,POULTRY,6080.226,14.24,11.82,427,0.7213,0.8300561797752809,A,51.6,151.28,Medium Risk
45,1464239,BEVERAGES,9298.0,16.0,8.99,581,0.9814,0.561875,A,39.25,151.27,Medium Risk
47,305227,GROCERY I,9075.0,15.7,9.48,578,0.9764,0.6038216560509555,A,41.37,151.27,Medium Risk
44,1967660,GROCERY I,7790.0,15.71,9.46,496,0.8378,0.6021642266072565,A,41.31,151.25,Medium Risk
47,1960806,PRODUCE,9170.0,15.6,9.63,588,0.9932,0.6173076923076923,A,42.04,151.2,Medium Risk
44,404336,GROCERY I,9968.0,16.89,7.52,590,0.9966,0.4452338661930136,A,32.82,151.08,Medium Risk
49,1686685,PRODUCE,9611.0,16.57,8.02,580,0.9797,0.48400724200362094,A,34.99,150.99,Medium Risk
49,1124165,BEVERAGES,7266.0,16.51,8.1,440,0.7432,0.4906117504542701,A,35.37,150.96,Medium Risk
47,1397060,BEVERAGES,6955.0,15.52,9.66,448,0.7568,0.6224226804123711,A,42.16,150.84,Medium Risk
47,1167544,BEVERAGES,8027.0,13.94,12.2,576,0.973,0.8751793400286944,A,53.24,150.79,Medium Risk
44,205387,GROCERY I,9111.0,15.47,9.72,589,0.9949,0.6283128636069812,A,42.42,150.7,Medium Risk
44,623316,MEATS,9375.775,15.95,8.92,588,0.9932,0.5592476489028213,A,38.93,150.54,Medium Risk
44,1971317,BEVERAGES,6718.0,14.8,10.74,454,0.7669,0.7256756756756757,A,46.9,150.48,Medium Risk
49,699692,MEATS,8274.879,14.37,11.43,576,0.973,0.7954070981210856,A,49.88,150.44,Medium Risk
47,1354382,GROCERY I,7923.0,13.45,12.88,589,0.9949,0.9576208178438663,A,56.24,150.41,Medium Risk
44,329362,GROCERY I,9490.0,16.08,8.66,590,0.9966,0.5385572139303483,A,37.8,150.4,Medium Risk
47,1965853,GROCERY I,7488.0,16.0,8.79,468,0.7905,0.549375,A,38.37,150.37,Medium Risk
44,833644,GROCERY I,6339.0,14.37,11.4,441,0.7449,0.7933194154488519,A,49.75,150.37,Medium Risk
45,796394,CLEANING,9068.0,15.47,9.63,586,0.9899,0.6224951519069166,A,42.04,150.36,Medium Risk
49,986193,BREAD/BAKERY,10049.0,17.09,7.03,588,0.9932,0.41135166764189585,A,30.7,150.33,Medium Risk
44,1246498,GROCERY I,8956.0,15.82,9.05,566,0.9561,0.5720606826801518,A,39.52,150.28,Medium Risk
47,1288226,MEATS,8976.265,15.27,9.94,588,0.9932,0.6509495743287491,A,43.4,150.26,Medium Risk
45,1080021,GROCERY I,9528.0,16.34,8.21,583,0.9848,0.5024479804161567,A,35.83,150.23,Medium Risk
49,852620,CLEANING,9099.0,15.88,8.95,573,0.9679,0.5636020151133501,A,39.06,150.22,Medium Risk
47,1463637,BEVERAGES,5632.0,14.4,11.3,391,0.6605,0.7847222222222222,A,49.34,150.17,Medium Risk
49,1673295,PRODUCE,9289.0,16.15,8.47,575,0.9713,0.5244582043343654,A,36.98,150.07,Medium Risk
49,507641,DAIRY,10036.0,17.01,7.07,590,0.9966,0.4156378600823045,A,30.88,149.95,Medium Risk
45,1354383,GROCERY I,8225.0,14.3,11.41,575,0.9713,0.7979020979020979,A,49.82,149.95,Medium Risk
45,1503823,PRODUCE,8962.261,15.75,9.09,569,0.9611,0.5771428571428572,A,39.67,149.93,Medium Risk
49,1465130,BEVERAGES,8280.0,15.11,10.11,548,0.9257,0.6690933156849769,A,44.13,149.9,Medium Risk
25,987308,GROCERY I,6311.0,14.54,11.0,434,0.7331,0.7565337001375516,A,48.01,149.8,Medium Risk
47,111223,GROCERY I,8639.0,15.16,9.98,570,0.9628,0.658311345646438,A,43.59,149.68,Medium Risk
49,264452,CLEANING,9919.0,16.81,7.32,590,0.9966,0.4354550862581797,A,31.97,149.65,Medium Risk
44,1695888,PRODUCE,5518.12,13.43,12.74,411,0.6943,0.9486224869694714,A,55.62,149.6,Medium Risk
44,1127860,GROCERY I,7090.0,14.5,11.02,489,0.826,0.76,A,48.1,149.59,Medium Risk
44,1962824,DAIRY,8853.0,16.36,8.02,541,0.9139,0.4902200488997555,A,34.99,149.54,Medium Risk
49,514172,BEVERAGES,8403.0,14.56,10.9,577,0.9747,0.7486263736263736,A,47.57,149.51,Medium Risk
49,996606,MEATS,9846.192000000001,16.72,7.44,589,0.9949,0.44497607655502397,A,32.48,149.5,Medium Risk
44,1402545,CLEANING,9671.0,16.7,7.45,579,0.978,0.44610778443113774,A,32.54,149.46,Medium Risk
47,1695815,PRODUCE,9515.0,16.26,8.15,585,0.9882,0.501230012300123,A,35.6,149.45,Medium Risk
47,936341,GROCERY I,9625.0,16.48,7.8,584,0.9865,0.47330097087378636,A,34.05,149.41,Medium Risk
49,414621,GROCERY I,9844.0,16.68,7.46,590,0.9966,0.447242206235012,A,32.58,149.37,Medium Risk
44,1717663,PRODUCE,9599.507,16.72,7.39,574,0.9696,0.44198564593301437,A,32.28,149.35,Medium Risk
45,1239807,DAIRY,10006.0,17.02,6.91,588,0.9932,0.40599294947121034,A,30.15,149.27,Medium Risk
45,1464076,BEVERAGES,10006.0,17.05,6.84,587,0.9916,0.4011730205278592,A,29.87,149.19,Medium Risk
49,804974,GROCERY I,9131.0,15.77,8.84,579,0.978,0.560558021559924,A,38.58,148.97,Medium Risk
49,1963265,DAIRY,8350.0,15.67,9.0,533,0.9003,0.574345883854499,A,39.27,148.93,Medium Risk
45,828204,GROCERY I,9297.0,16.25,8.05,572,0.9662,0.4953846153846154,A,35.13,148.91,Medium Risk
49,1489881,PRODUCE,8999.0,15.41,9.4,584,0.9865,0.6099935107073329,A,41.03,148.89,Medium Risk
49,1695989,PRODUCE,9121.0,16.17,8.17,564,0.9527,0.5052566481137909,A,35.66,148.87,Medium Risk
44,1473484,PRODUCE,9431.821,16.1,8.28,586,0.9899,0.5142857142857142,A,36.16,148.82,Medium Risk
45,1239845,DAIRY,9397.0,15.93,8.54,590,0.9966,0.5360954174513496,A,37.29,148.78,Medium Risk
45,265237,GROCERY I,9804.0,16.65,7.38,589,0.9949,0.44324324324324327,A,32.22,148.74,Medium Risk
45,1463771,BEVERAGES,7940.0,13.64,12.2,582,0.9831,0.8944281524926685,A,53.24,148.74,Medium Risk
44,1965853,GROCERY I,8050.0,16.26,7.99,495,0.8361,0.49138991389913894,A,34.89,148.73,Medium Risk
44,681606,DAIRY,9257.0,15.82,8.69,585,0.9882,0.5493046776232616,A,37.95,148.72,Medium Risk
44,164036,GROCERY I,10164.0,17.23,6.43,590,0.9966,0.37318630295995353,A,28.08,148.67,Medium Risk
44,1044592,DAIRY,9414.0,15.96,8.46,590,0.9966,0.5300751879699248,A,36.94,148.63,Medium Risk
45,841612,CLEANING,8845.0,15.02,9.93,589,0.9949,0.6611185086551264,A,43.33,148.45,Medium Risk
45,996606,MEATS,9257.697,15.85,8.58,584,0.9865,0.5413249211356467,A,37.44,148.4,Medium Risk
47,314570,CLEANING,8086.0,13.75,11.9,588,0.9932,0.8654545454545455,A,51.95,148.21,Medium Risk
45,1091366,GROCERY I,8490.0,14.44,10.76,588,0.9932,0.7451523545706371,A,46.99,148.06,Medium Risk
45,111223,GROCERY I,9307.0,15.77,8.62,590,0.9966,0.5466074825618262,A,37.62,148.05,Medium Risk
49,401817,GROCERY I,9584.0,16.3,7.77,588,0.9932,0.47668711656441715,A,33.92,148.02,Medium Risk
49,1422835,DAIRY,10031.0,17.0,6.62,590,0.9966,0.38941176470588235,A,28.9,147.91,Medium Risk
44,1239785,DAIRY,7348.0,13.24,12.65,555,0.9375,0.9554380664652569,A,55.22,147.9,Medium Risk
49,1109325,BEVERAGES,7881.0,14.46,10.68,545,0.9206,0.7385892116182572,A,46.61,147.84,Medium Risk
47,554143,GROCERY I,8342.0,14.95,9.89,558,0.9426,0.6615384615384616,A,43.16,147.81,Medium Risk
45,2011329,GROCERY I,7000.0,15.91,8.33,440,0.7432,0.5235700817096166,A,36.37,147.73,Medium Risk
49,1464910,BEVERAGES,6767.0,14.71,10.25,460,0.777,0.6968048946295037,A,44.76,147.73,Medium Risk
45,215370,BREAD/BAKERY,8805.0,15.0,9.79,587,0.9916,0.6526666666666666,A,42.72,147.72,Medium Risk
44,1117663,GROCERY I,8662.0,14.71,10.26,589,0.9949,0.6974847042828007,A,44.77,147.71,Medium Risk
45,1501579,PRODUCE,8305.0,14.12,11.18,588,0.9932,0.7917847025495751,A,48.82,147.69,Medium Risk
45,1961293,PRODUCE,7497.0,14.47,10.62,518,0.875,0.7339322736696613,A,46.35,147.66,Medium Risk
45,557810,GROCERY I,9761.0,16.57,7.22,589,0.9949,0.4357272178636089,A,31.52,147.52,Medium Risk
47,1473405,PRODUCE,9196.0,16.02,8.08,574,0.9696,0.5043695380774033,A,35.26,147.4,Medium Risk
44,302952,BREAD/BAKERY,9268.0,15.74,8.53,589,0.9949,0.5419313850063532,A,37.24,147.39,Medium Risk
47,1239905,DAIRY,9265.0,15.73,8.54,589,0.9949,0.5429116338207247,A,37.28,147.39,Medium Risk
44,1239808,DAIRY,8676.0,14.76,10.08,588,0.9932,0.6829268292682927,A,44.02,147.31,Medium Risk
45,464385,BREAD/BAKERY,8997.0,15.46,8.94,582,0.9831,0.5782664941785252,A,39.02,147.23,Medium Risk
47,1057034,GROCERY I,8186.0,13.87,11.46,590,0.9966,0.8262436914203317,A,50.04,147.16,Medium Risk
44,361502,GROCERY I,8092.0,13.79,11.57,587,0.9916,0.8390137781000726,A,50.49,146.99,Medium Risk
45,841583,GROCERY I,9109.0,15.98,7.98,570,0.9628,0.4993742177722153,A,34.84,146.71,Medium Risk
45,1038962,BREAD/BAKERY,9151.0,15.56,8.64,588,0.9932,0.5552699228791774,A,37.7,146.65,Medium Risk
45,219147,BEVERAGES,8699.0,15.16,9.29,574,0.9696,0.612796833773087,A,40.57,146.65,Medium Risk
47,115894,GROCERY I,8083.0,15.02,9.5,538,0.9088,0.6324900133155792,A,41.47,146.64,Medium Risk
49,1112450,BEVERAGES,5478.0,15.47,8.77,354,0.598,0.5669036845507434,A,38.27,146.59,Medium Risk
